location,date,likes,retweets,text
"Texas, USA",2020-05-18,208,77,"Remember when @Yamiche asked Trump about the Brooklyn bar owner who went on a cruise w/o a mask, died of #coronavirus - having taken his cues from Trump? Trump said “People love Trump.” Will he use the 3rd person when asked when the cult starts swallowing hydroxychloroquine?"
"Kentucky, USA",2020-05-16,0,1,#healthyathome #patriot #teamkentucky #coronavirus #covid19 #togetherky #flattenthecurve #togetherathome #govandybeshear https://t.co/44HpCvdJIh
"Phoenix, AZ",2020-05-06,0,0,@HumbleAreaDems @Carne_Supremo No shit! Stay home!
"Sarasota, FL",2020-05-09,11891,3607,Coronavirus was called “a Democratic hoax” by @realDonaldTrump just weeks ago. Now 11 Secret Service employees are infected + 60 in self-quarantine. Two staffers working close to #POTUS tested positive. That’s why I’ve been HOME &amp; not in the briefing room! https://t.co/h81M7OcFjb
"Los Angeles, CA",2020-05-03,327,49,"For the first time in weeks my county’s update for today shows no new cases,  deaths, or hospitalizations for COVID19. 

Amazing what listening to doctors and scientists does

Now, Kent county, where all the protests have been happening has shown a spike in cases.  Shocking? No"
"Garden Grove, CA",2020-05-26,206,53,"I’m speechless. 100,000 dead and counting. More will die because of this tweet. https://t.co/uIcxLJk05i"
"Texas, USA",2020-05-21,0,0,I swear if someone ever did that to me at work ooohhhh BITCH IM THROWING HANDS!!! https://t.co/2jpVhAWs96
"Boston, MA",2020-05-03,0,0,"@BostonGlobe No matter how sick I get, I won't be checking into a hospital until they start testing every single staff member for COVID. It's an absolute abuse of public trust and threat to public safety that these hospitals are allowed to use COVID+ staff who then infect patients &amp; public."
"Washington, DC",2020-05-13,0,2,"Lesotho confirmed its first case of #COVID19 today—making the landlocked mountainous kingdom the last African country to report one, with cases in all 54 countries now: https://t.co/R1mWUYRdOW via AP’s @moyo_herbert"
"Indianapolis, IN",2020-05-07,2121,587,"Cuomo has the mic and he is going to keep telling the truth: the coronavirus in NY and the East Coast came via Europe.  Since Trump and his regime were hiding facts and information for months, no one knew what was happening or how to stop it.  Tiny hands covered in blood."
"Los Angeles, Ca",2020-05-08,27,7,"4 years ago, Cavs forward Larry Nance Jr. joined fellow Crohn’s disease patient and NY teenager Noah Weber to form @AthletesvCrohns.

Recently, they hosted an NBA 2K tourney to raise money to help White Plains Hospital fight #COVID19.

Mini-doc on the duo: https://t.co/U6hbSqm6Zf https://t.co/xxdSthBP3Z"
"San Francisco, CA",2020-05-03,1800,246,"No, “history” will not say that. https://t.co/amneErBRf5"
"Chicago, IL",2020-05-08,39945,41465,"Whatever you do don’t retweet this video, it will make Trump furious. It shows every time Trump lied about and downplayed coronavirus.
 https://t.co/Wd7whLOkbn"
"Kentucky, USA",2020-05-11,44,38,"🚨A mysterious illness that's affecting children and could be linked to the #coronavirus has left officials alarmed and searching for answers as infections INCREASE. 

Children under 5 are most commonly affected; &amp; while it can be deadly, it is TREATABLE.

https://t.co/GP2MT9ObXv"
"Philadelphia, PA",2020-05-01,792,174,"With much of the world's human population stuck at home during the coronavirus pandemic, one Japanese aquarium is exploring a new way to ensure its inhabitants don't get too used to the peace and quiet. https://t.co/0ikshi7O6x"
"San Francisco, California",2020-05-19,0,0,WHEN ARE WE GOING TO SEE SOME REAL ACTION IN REMOVING TRUMP????? WORDS ARE NOT GOING TO MAKE IT HAPPEN! https://t.co/TTb4JYcVps
"California, USA",2020-05-25,2,2,@scbutterfly632 @mattgaetz I didn’t know there was so much stupid in Michigan! Whitmore just won the court case today. She can have the emergency order as long as she chooses. But I’m hoping someone like you goes out in crowds without a mask.  Hope you have good healthcare benefits when you get covid19.
"Chicago, IL",2020-05-26,62,14,"┏┓ 
┃┃╱╲ in
┃╱╱╲╲ this
╱╱╭╮╲╲house
▔▏┗┛▕▔ we
╱▔▔▔▔▔▔▔▔▔▔╲ 
stay in this house because 
the pandemic is far from 
over and it’s not wise to 
got out just yet.
╱╱┏┳┓╭╮┏┳┓ ╲╲ 
▔▏┗┻┛┃┃┗┻┛▕▔"
"Montgomery, AL",2020-05-03,0,0,"Complying with Corporate Annual Meeting Requirements during the COVID-19 Quarantine
https://t.co/jwZ3LkbFEn https://t.co/gxqLVxWU6g"
"Orange, CA",2020-05-13,0,0,House Dems unveil $3 trillion coronavirus relief bill — here are the details https://t.co/UvfwRFhs33
"Virginia, USA",2020-05-09,1510,332,"#4 Há relatos de atletas franceses que dizem terem contraído uma ""doença"" em Wuhan quando estiveram na cidade em outubro de 2019 para participar dos Jogos Mundiais Militares. 
https://t.co/c1zKX4T9kv"
"Austin metro, Texas",2020-05-14,10716,5279,"After voting more than a dozen times to repeal Obamacare and leading Senate Republican efforts to dismantle it, Sen. John Cornyn said that the ""good news"" is people can sign up for Obamacare if they’ve lost their jobs and need insurance amid the pandemic. https://t.co/AmeAbfFeea"
"Durham, NC",2020-05-19,2,0,"3 - “It looks as if almost no protections are in place to prevent the spread of COVID-19,” said Dr. Gavin Yamey, a professor of global health at Duke University. “These men are not being given the protections they deserve to prevent getting infected.”"
"Houston, TX",2020-05-25,78946,35976,That second wave of COVID pulling up cause y’all can’t behave https://t.co/BmeOqAqiR7
"California, USA",2020-05-15,2661,118,Is opening up our country too fast gonna backfire on us? This Fall/Winter will we be back under lockdown?
"Twin Cities, MN",2020-05-26,7,21,"In honor of #APAHM, our Asian Affinity Network is hosting a panel discussion on the impact of #COVID19 on #AsianAmericans, including @JChan1109, @lilytungcrystal &amp; @Chrismkwok.

Join us on Thursday, May 28 at 2:00 PM ET. Registration and full details:

https://t.co/baFYtj6Cya"
"Modesto, CA",2020-05-03,84,55,DeVos sued for seizing student loan borrowers' wages during pandemic https://t.co/aMg3cczhTw via @politico
"Danville, CA",2020-05-25,35055,8630,Inherited 7 years of job growth from Obama and mismanaged a pandemic so badly we’re in a Depression. https://t.co/GeTJ29Nu9j
"Michigan, USA",2020-05-20,0,0,So my office might be reopening June 1st and I’m just wondering where our N95 Masks are so I don’t get sick while doing dental work
"Los Angeles, CA",2020-05-02,11,7,"Our nation is forever grateful to essential health care workers who are keeping our country healthy during this pandemic. 
This #MayDay2020, I am also thankful for essential immigrant workers who make 16.5 percent of the national healthcare workforce. #ClapForWorkers"
"Bellflower, CA",2020-05-20,38,10,"Good work, ⁦@utarlington⁩! #highered #txlege

UT Arlington ranked among the best schools in Texas for education during the coronavirus pandemic https://t.co/n5EdYxp0Gi"
"San Francisco, CA",2020-05-30,99,28,"Deeply grateful to the government of Karnataka for the opportunity to serve the state and the nation. Thank you, @nasscom @debjani_ghosh_ @rnivruti @kiranshaw @kris_sg &amp; congratulations on the launch of Pandemic Covid Platform by Hon Dy Chief Minister of Karnataka @drashwathcn https://t.co/i7tJQnocxm"
"Cincinnati, OH",2020-05-17,31493,6435,"""covid-19 is a hoax"" says Eric Trump, phoning from his basement. 
""I agree"" says the day-drunk TV judge, broadcasting from isolation in her garage"
"Connecticut, USA",2020-05-24,13436,5096,"Why do I have to stay home because 𝘆𝗼𝘂 are scared? How about 𝘆𝗼𝘂 stay home, stay in 𝘆𝗼𝘂𝗿 house, 𝘆𝗼𝘂 wear a mask, 𝘆𝗼𝘂 socially distance yourself, 𝘆𝗼𝘂 avoid restaurants, beaches and parks, 𝘆𝗼𝘂 believe the media hype and made up death numbers. Leave 𝗺𝗲 alone."
"Louisiana, USA",2020-05-29,10295,4062,What’s fucked up is covid is still watching all this mess like... https://t.co/9ZYdRbPr9h
"Clarksburg, West Virginia",2020-05-02,0,0,"Down 👇 with fossil fuels  !!!
Down 👇 with Diesel fuel ⛽  !!!
Up 👆 with Solar and Wind power!! 
#ClimateStrikeOnline
#ClimateJustice
#fridaysforfuture https://t.co/osBt83MZHV"
"Miami Gardens, FL",2020-05-31,0,1,YOU’RE the governor???????? https://t.co/mI3yM04lPB
"Chicago, IL",2020-05-02,422,181,"‘We have a petulant, angry child. Thin-skinned, vindictive, and narcissistic’ — The COVID-19 crisis has brought out the worst in Donald Trump and it puts us all at risk, says @RBReich

For more videos and analysis from @RBReich, sign up at https://t.co/wqsLHTonLi https://t.co/E7pifGVL5k"
"Florida, USA",2020-05-29,160566,34095,One reason things seems so bleak is that there is so little accountability. Crash the economy? Bonuses and bailouts. Kill a jogger? Walk free for weeks. Botch a pandemic? It’s politics. Kill a man arrested for a nonviolent crime? People are fed up.
"New York, New York",2020-05-29,0,0,"Text-mining digital platforms like Twitter and Facebook helped us find out how people were really feeling about COVID-19 and quarantine. Major themes? Doubt and fear of the unknown. If the words in this vortex sound like you, understand that you're not alone. #BeBrave https://t.co/bnBZXLt7Az"
"New York, NY",2020-05-04,5754,862,"CBS “60 Minutes” correspondent Lesley Stahl was hospitalized with COVID-19, she revealed on the broadcast tonight. Now out and recovered."
"Washington, DC",2020-05-07,5,2,"Only on 27: Lebanon County State Rep. @russdiamond defends Facebook post admitting he went shopping without a mask, saying hundreds of critical comments he received were part of a political attack on republicans https://t.co/fsjt4KnPu4 @abc27News"
"Texas, USA",2020-05-01,13,14,"Indiana --&gt; ""Nearly 900 at Tyson Foods plant test positive for coronavirus""

https://t.co/Pgs0IqchJM"
"Arkansas, USA",2020-05-02,0,0,Yaeji Postpones Tour Due to COVID-19 https://t.co/ccOf9ZsECE
"Walnut Creek, CA",2020-05-31,312,211,"What do Johnson &amp; Johnson, 3M, Gilead Sciences, and Medtronic have in common?
They’ve all been directly affected by or involved in the work of the coronavirus task force, and Pence’s chief of staff, who works on the task force, still holds stock in them. https://t.co/0ZyTzh1PEm"
"Wells, Maine",2020-05-23,6071,827,So let me explain our tactic : we are doing one injection of #covid19 once a week. We draw the player/membre of staff who get it like this we are sur that  we never play again and avoid relegation 🤦🏾‍♂️#watfordfc https://t.co/FdfMF4vqoB
"California, USA",2020-05-09,8497,1053,quite frankly I don't want to live in an america where I can't stroll down for a meatball sub with my concealed carry AT-4 https://t.co/kKoBv6Rtli
"Oregon, USA",2020-05-29,6098,1548,"This election will be be a referendum on a President who so badly bungled the response to a pandemic that 200,000 Americans died needlessly.

He knows this, so he will relentlessly try to shift the debate.

But he will fail. It will be about the 200,000."
"Central Texas, US",2020-05-03,327,51,@Poohinmaking @DWUhlfelderLaw Protest done correctly https://t.co/ayfFX5GJVe
"Los Angeles, CA",2020-05-13,60383,11581,Did anyone ask McConnell why he lied to the country about Obama not leaving a pandemic plan or does Mitch just get to say whatever the hell he wants?
"Cleveland, OH",2020-05-08,439,183,This is really important. I’ve been writing about how important wellbeing is how it is so important to include it alongside our measures of success as a country. This study strengthens the case for a UBI contributing to that https://t.co/Xn7La37rPG
"Hagerstown, MD",2020-05-20,1434,897,"It’s getting harder and harder to keep up with these DOJ applications to #SCOTUS for emergency relief, but this is now the *27th* time the Trump administration has sought a stay of a lower-court ruling in less than three years—versus 8 such DOJ requests during the prior 16 years. https://t.co/jlxats6sUA"
"Baltimore, MD",2020-05-28,15,18,"Maryland reports 1,286 new coronavirus cases, more than prior two days combined https://t.co/ETdelH1PMh"
"Rochester, NY",2020-05-05,0,0,#SEO &amp; #DigitalMarketing News: First Day As A Google Employee During COVID-19 https://t.co/ngxfOeTWi3 | Contact-us to Learn More! #Business #Marketing #HyperwaveMarketing
"Los Angeles, CA",2020-05-06,34674,5833,"No Social Distancing✔️
No Face Masks✔️
No Awareness that ""Live &amp; Let Die"" is Ghoulishly Ironic✔️
It's Official: We are all now living in a perpetual #SNL sketch
😩 https://t.co/mPGuegTh2s"
"Willis, Texas",2020-05-30,7382,1925,"Trump just held a 10 min. press conference, blasted China, announced a separation from the World Health Organization in the middle of a pandemic, and walked off without taking questions or so much as a mention of what's happening in Minneapolis."
