location,date,likes,retweets,text
"Ontario, CA",2021-06-21,952,383,"12) The numbers too staggering? You don’t believe it? Well here is NYT’s analysis. @IHME_UW also estimated over 1 million conservatively as well. This is the same #DeltaVariant now infecting the world. Take it seriously please. And tell your local leaders.
https://t.co/PgYmd2jr98"
"San Francisco, CA, USA",2021-06-24,60,18,"As The Pandemic Recedes, Millions Of Workers Are Saying 'I Quit' - NPR https://t.co/tU1nhusrtN"
"Massachusetts, USA",2021-06-24,4,4,"""A rise in cases in certainly going to happen."" Spread of #DeltaVariant exposes poorly vaccinated regions to renewed danger of #COVID19. https://t.co/EGUTg54DZM"
"Campo Grande, MS",2021-06-04,5830,732,Meu delírio de comunista de hoje é que as empregadas domésticas fossem consideradas e atendidas como grupo prioritário da vacinação contra a covid-19.
"Florida, USA",2021-06-01,386,263,Professor Dolores Cahill: Covid-19 distraction from The Great Reset https://t.co/zzJiAVGvr8
"Ft Lauderdale, FL",2021-06-24,3,1,"@EyeVey That’s wonderful to hear. Yes it was so unfair how the mainstream media covered Florida’s Covid response which was actually very successful, the state with the 2nd highest proportion of seniors has a lower than average Covid death rate that no one expected"
"Denver, CO",2021-06-21,1015,400,"NEW, my opinion out this AM in ⁦@thedailybeast⁩: ""The Unique Terror of Being a COVID Scientist After Jan. 6"" https://t.co/xYfpwMSwSa"
"El Segundo, CA",2021-06-25,18,6,"“In this, “Top Chef” has edged closer to “The Great British Baking Show,” in which the enemy is not a rival on the line, or even a judge’s testy palate, but the chef’s own battered psyche,"" writes @thefilmgoer. 

https://t.co/BpcF5l2c99"
"ABQ Metro, New Mexico",2021-06-21,86,26,"Morning all. 

""3 Weeks to flatten the curve."" https://t.co/GzXpDWMSxT"
"Minneapolis, MN",2021-06-16,0,1,"OFT files lawsuit on behalf of client sickened in Salmonella outbreak linked to Mexican restaurant in North Branch, Minnesota: https://t.co/aWNtTBaOPg"
"Joliet, IL",2021-06-20,1,0,"Says if he dies from COVID-19 so be it, he'll die living his life, which makes no sense.
Buffalo Bills' Cole Beasley Says He Won't Follow NFL COVID-19 Rules
https://t.co/VRJYKeH4GT"
"Minneapolis, MN",2021-06-29,15,6,"Creativity is key! The #COVID19 pandemic provided ample opportunity to brainstorm ways to share information about healthy living in medical schools, connect virtually, keep learning+growing together. Enjoy this article on the topic! #lifestylemedicine 
https://t.co/fUbQrR1gXt"
"California, USA",2021-06-11,160,26,"So does it work or not? Why does the answer seem to be one of politics? If you are a D, you think it does not…If you are an R, you think it does work… https://t.co/y365Y5PgZY"
"North Carolina, USA",2021-06-10,9,0,hey how tf would a baby penguin wear a mask? https://t.co/m4EvtXHu8T
"San Francisco Bay Area,CA, USA",2021-06-16,3,2,"Wanna watch a psychologist fanboying over @BTS_twt ? @AliMattu quote ""The one where I sing BTS songs while describing how they supported my mental health during the pandemic and explain the psychology behind their AWESOME videos"" I hope he does more!
https://t.co/sDVWIfRaPX https://t.co/uL6HKHZq4Q"
"Washington, DC",2021-06-07,1,0,"""As we move toward what will hopefully be a summer filled with the things that we love and have put on hold for too long, we must demand that China fully and transparently account for the origins of COVID-19."" Policy Adv. Hurewitz in @USATODAY

Read More: https://t.co/x3L8W9NIP5 https://t.co/hHJ8wAKJuJ"
"Virginia, USA",2021-06-04,2135,213,"JOHN ""JACK"" SCHROEDER, 71, of Prosser, Washington, died of COVID on Jan. 15, 2021. 

""He was a loving husband, father, grandfather and friend. He was always putting others first and looking for ways to help. We miss his laughter and endless stories."" https://t.co/C3XVYT4z7o"
"San Francisco, CA",2021-06-18,4813,744,Tune in as I deliver remarks on the COVID-19 response and the vaccination program. https://t.co/KCib2ZxgdV
"Dallas, TX",2021-06-05,75,7,Mavs fan being kicked out last night because pandemic p couldn’t handle him talkin shit https://t.co/ce9OdRTKaI
"North Liberty, IA",2021-06-03,2,0,"@amethystarlight In other news, Gov Reynolds announces she is against joy, puppies, or any kind of good clean fun that doesn’t involve fawning over Trump as he throws hats into a maskless crowd during a pandemic. Wait..."
"Indiana, USA",2021-06-18,1,0,"#CCPJoeBiden  #BidenCrimeFamily
#DongJingwei.  #HunterBiden #Wuhan

Massive: Chinese Spy Defects to USA with Dirt on Hunter Biden, Intel on Wuhan Bioweapons Research - Becker News https://t.co/5Sr3OWqMj1"
"Bellingham, WA",2021-06-23,1,0,"We look back on previous generations and are like ""wow, why would you do bloodletting"" and stuff. Future ones will look back on us and wonder why we treated doctors like disposable machines. https://t.co/DfoFwVGXao"
"Bronx, NY",2021-06-21,28865,5480,"The Foo Fighters just brought out Dave Chappelle to sing “Creep” for the first concert at Madison Square Garden since covid. Incredible.

 https://t.co/aICjCWpFku"
"Queens, NY",2021-06-09,643,299,"Hoy inició el registro para la vacunación contra #COVID19 a personas de 18 a 39 años en los municipios fronterizos del país, comenzando en el estado de Baja California. 

La vacuna para este grupo será unidosis de Johnson &amp; Johnson. Ingresa al sitio https://t.co/MSy6Rzfxmq https://t.co/79g92M5Gye"
"San Luis Obispo, CA",2021-06-24,0,0,"@washingtonpost Messenger RNA (mRNA) vaccines, are some of the first COVID-19 vaccines authorized for use in the US. mRNA vaccines have been held to the same rigorous safety and effectiveness standards external icon as all other types of vaccines in the US. Moderna, J &amp; J, Pfizer."
"Laredo, TX",2021-06-24,79,53,"""Today, we are treated to one of the most balanced and informed discussions on the experimental COVID shots, courtesy of Dr. Peter McCullough."" https://t.co/QBU9Y2tr5F"
"Texas, USA",2021-06-06,12,8,"🚨 MATCH ANNOUNCEMENT 🚨

Saturday, June 12th in Texas City come see @DDLC_RoW face The @Da_Mysterious_Q at the World Gym Arena

Seating will be limited to 150 tickets due to social distancing and masks will be required for this event. 

Purchase Tickets: 
https://t.co/7gYXGsKTck https://t.co/0i3cghjzZU"
"austin, tx",2021-06-08,103,28,"The “single biggest piece of evidence” that Covid could have come out of a lab is “the behavior of the Chinese government and what they’ve deliberately chose to withhold and what they’ve shared openly,” @ScottGottliebMD says. https://t.co/AY8pppI8xL"
"Rochester, NY",2021-06-16,9,1,"The sun sets on the Dome Arena in Henrietta, and on remaining COVID restrictions in New York State. Folks are arriving for some evening fireworks, one of several sites across the state to feature them tonight. @News_8 https://t.co/pm0cYwG7nh"
"Maui, Hawaii",2021-06-10,9725,1587,"Biden can have a successful liberal and pragmatic presidency that crushes COVID, secures economic recovery, and saves democracy--along with some reforms in other areas. Or he can have a failed Progressive Presidency that opens the door to an anti-democratic GOP in 2022 and 2024."
"Iowa, USA",2021-06-01,6113,1490,Bullshit - never let them take your freedoms again ... NEVER !!! https://t.co/jymYthOrDY
"Virgin Islands, USA",2021-06-22,0,0,"@BenWyatt720 @boodugen @ilikepotatoes45 @NathanBrunet6 @Breaking911 Holy cow, I've only been talking about financially supporting the agricultural industry within the context of the pandemic and lockdowns this whole time, none of this other pre-2020 business subsidy stuff you're trying to shoehorn in."
"Gainesville, FL",2021-06-21,1410,850,"Heart problems in vaccinated students trigger medical, legal scrutiny of campus COVID mandates | Just The News https://t.co/mEDnREj8WM"
"Austin, TX",2021-06-23,1370,644,"WHERE ARE YOU, LIBERALS???

This is what migrant kids are enduring under Biden and Dems:

""Sexual abuse. COVID and lice outbreaks. Rampant disease. A lack of clean clothes. Hungry children being served undercooked meat.""

https://t.co/P2hqc6edW7"
"Panhandle, Florida, USA",2021-06-09,11936,5790,Study: Hydroxychloroquine Can Boost COVID-19 Survival Chances By Nearly 200% - https://t.co/ntuS1P5jd5 #OANN
"Murrieta, CA",2021-06-19,324,70,"5) “The building will remain closed through the weekend for deep cleaning and sanitation, including fogging. Hopes said he expects regular business hours Monday. 
When the building reopens on Monday, COVID-19 safety measures, including a mask requirement, will be in place again"
"Buffalo, NY",2021-06-01,0,0,"Visit @BuffaloNiagara wants to hear from you! Take their survey, part of VBN's Covid-19 recovery strategy and ten-year destination master plan!
 
Take the quick survey today at: https://t.co/l7t4UhqCV9 https://t.co/ZiIk2cZaCc"
"West Jordan, UT",2021-06-12,12,7,What to know about the highly contagious COVID-19 Delta variant https://t.co/wyRN3iaZTo
"Arizona, USA",2021-06-10,0,0,A column from @RJRobb that's held up well...and this was *before* Arizonans started dropping dead from COVID-19. https://t.co/EA0qiJ4oF3
"Manhattan, NY",2021-06-25,1535,853,"Delta up 4x in % in New York City—the #DeltaVariant has spiked to 22.7% of all #COVID19 cases in latest @nycHealthy data, up from only 5.6% the week prior. While cases low, 4x ⬆️ is an worrisome % increase, outpacing US overall growth. Masks recommended.🧵
https://t.co/KwakobkoCN https://t.co/BsMcrKJbN0"
"Philadelphia, Pa",2021-06-04,0,0,Biden ‘Focused On Empathy’ In Address To Nation On Anniversary Of Covid Shutdown | NBC News https://t.co/9SOawnx1Lz
"Henderson, NV",2021-06-29,0,0,"From Feb 27th on for the rest of the regular season, VGK played 40 games in 75 days. Faster than 1 game per 2 days.  There were some unexpected COVID breaks in there, but they got only 4 extra days of rest in that stretch. 2/x"
"Phoenix, AZ",2021-06-14,0,0,"@dougducey @USArmy Doug, thousands of workers in my Arizona Facebook Covid Unemployment Group aren’t very happy with you. I hope you’re not running for office anywhere else because we all will not forget your actions! https://t.co/kYyt2X2KOa"
"Austin, TX",2021-06-21,1496,186,"If you wonder why I've been replaying some tweets from over a year ago, it's because the excitable youths who were defending Mike Lindell over a year ago - and who are always vigilant to tell me when I'm wrong - are now quiet about how Mike Lindell turned out to be Mike Lindell. https://t.co/3rL5tIhaIX"
"Illinois, USA",2021-06-03,0,0,"Biden announces new incentives, including free beer, to reach COVID vaccination goal | Fox News. What a joke  https://t.co/kG082Lgkgc"
"Small Town, USA",2021-06-01,136,26,I won't pretend to be an expert but it may have been cheaper to just buy soap. https://t.co/k60RxpGhq8
"Inglewood, CA",2021-06-11,0,1,Lol Doris said “the clippers have 2 elite players.. or SHOULD be elite in Kawhi and Paul George” 😂 she know about Pandemic P
"Charlotte, NC",2021-06-18,1,1,@JoeBrunoWSOC9 https://t.co/KEzoG9UxO7
"Clifton Park, NY",2021-06-29,0,1,Prisoners Were Sent Home Because of Covid. Most shouldn't go back. Look at Norway where many serve part-time and there is less recidivism. Many of us hated being locked in at home. It is no pleasure. Also we have too many people in jail in USA. https://t.co/zmMnD5Cjcg
"Boston, MA",2021-06-17,0,0,HELL YES https://t.co/BAMb1keDVh
"Midwest, USA",2021-06-27,1,0,"@gemisinlondon I know that feeling and I didn't packed prior to the test results. My sister told me ""In your age (40's) if you have Covid, you would have symptoms"". Thanks, sis! 
Gem, I am sure it's only a formality for you. But there is a chance. Good luck 🤞🤞🤞"
"New Orleans, LA",2021-06-04,1,1,"Other countries are struggling with high COVID-19 hospitalization rates and low vaccine supply. Meanwhile, Mississippi, Louisiana and Alabama are finding it difficult to convince people to get vaccinated. We caught up with Southerns who have family abroad. https://t.co/2D0AruGpl5"
"Concord, CA",2021-06-01,469,79,"It’s simple.

Get the #COVID19 vaccine or #WearAMask until you get one."
"Brooklyn, NY",2021-06-23,0,0,"@ChrisinQueens @corylegendre @AndrewYang @ericadamsfornyc And he's a good guy! He's likable! bright!

He just isn't qualified, ready, or even appropriate (due to his abdication of the city during COVID) for mayor.

Yang? Seriously, lick your wounds &amp; rest, I'd like to see you active politically, but NYC mayor is not an entry level job."
"Houston, Texas",2021-06-19,9,4,"One of the biggest lessons from COVID-19 has been the success of remote, digitally enabled B2B sales. This has created greater effectiveness and better customer experiences. Sales leaders must capitalize on this shift and resist old ways of working. https://t.co/ZP0JMVUaZv"
"Eugene, OR",2021-06-11,1,0,@AudacityofGoats 10/10 rating for social distancing🥇
